combination_index;similarity_score
4206;0.892473118279569
4207;0.892473118279569
4208;0.903225806451612
4209;0.903225806451612
4210;0.892473118279569
4211;0.892473118279569
4212;0.903225806451612
4213;0.903225806451612
4214;0.892473118279569
4215;0.892473118279569
4216;0.903225806451612
4217;0.903225806451612
4218;0.892473118279569
4219;0.892473118279569
4220;0.903225806451612
4221;0.903225806451612
4222;0.892473118279569
4223;0.892473118279569
4224;0.892473118279569
4225;0.892473118279569
4226;0.881720430107526
4227;0.881720430107526
4228;0.892473118279569
4229;0.892473118279569
4230;0.881720430107526
4231;0.881720430107526
4232;0.892473118279569
4233;0.892473118279569
4234;0.881720430107526
4235;0.881720430107526
4236;0.892473118279569
4237;0.892473118279569
4238;0.881720430107526
4239;0.881720430107526
4240;0.892473118279569
4241;0.892473118279569
4242;0.881720430107526
4243;0.881720430107526
4244;0.892473118279569
4245;0.892473118279569
4246;0.881720430107526
4247;0.881720430107526
4248;0.892473118279569
4249;0.892473118279569
4250;0.881720430107526
4251;0.881720430107526
4252;0.892473118279569
4253;0.892473118279569
4254;0.881720430107526
4255;0.881720430107526
4256;0.903225806451612
4257;0.903225806451612
4258;0.892473118279569
4259;0.892473118279569
4260;0.903225806451612
4261;0.903225806451612
4262;0.892473118279569
4263;0.892473118279569
4264;0.903225806451612
4265;0.903225806451612
4266;0.892473118279569
4267;0.892473118279569
4268;0.903225806451612
4269;0.903225806451612
4270;0.892473118279569
4271;0.892473118279569
4272;0.903225806451612
4273;0.903225806451612
4274;0.892473118279569
4275;0.892473118279569
4276;0.903225806451612
4277;0.903225806451612
4278;0.892473118279569
4279;0.892473118279569
4280;0.903225806451612
4281;0.903225806451612
4282;0.892473118279569
4283;0.892473118279569
4284;0.903225806451612
4285;0.903225806451612
4286;0.892473118279569
4287;0.892473118279569
4288;0.892473118279569
4289;0.892473118279569
4290;0.881720430107526
4291;0.881720430107526
4292;0.892473118279569
4293;0.892473118279569
4294;0.881720430107526
4295;0.881720430107526
4296;0.892473118279569
4297;0.892473118279569
4298;0.881720430107526
4299;0.881720430107526
4300;0.892473118279569
4301;0.892473118279569
4302;0.881720430107526
4303;0.881720430107526
4304;0.892473118279569
4305;0.892473118279569
4306;0.881720430107526
4307;0.881720430107526
4308;0.892473118279569
4309;0.892473118279569
4310;0.881720430107526
4311;0.881720430107526
4312;0.892473118279569
4313;0.892473118279569
4314;0.881720430107526
4315;0.881720430107526
4316;0.892473118279569
4317;0.892473118279569
4318;0.881720430107526
4319;0.881720430107526
4320;0.903225806451612
4321;0.903225806451612
4322;0.892473118279569
4323;0.892473118279569
4324;0.903225806451612
4325;0.903225806451612
4326;0.892473118279569
4327;0.892473118279569
4328;0.903225806451612
4329;0.903225806451612
4330;0.892473118279569
4331;0.892473118279569
4332;0.903225806451612
4333;0.903225806451612
4334;0.892473118279569
4335;0.892473118279569
4336;0.903225806451612
4337;0.903225806451612
4338;0.892473118279569
4339;0.892473118279569
4340;0.903225806451612
4341;0.903225806451612
4342;0.892473118279569
4343;0.892473118279569
4344;0.903225806451612
4345;0.903225806451612
4346;0.892473118279569
4347;0.892473118279569
4348;0.903225806451612
4349;0.903225806451612
4350;0.892473118279569
4351;0.892473118279569
4352;0.903225806451612
4353;0.903225806451612
4354;0.892473118279569
4355;0.892473118279569
4356;0.903225806451612
4357;0.903225806451612
4358;0.892473118279569
4359;0.892473118279569
4360;0.903225806451612
4361;0.903225806451612
4362;0.892473118279569
4363;0.892473118279569
4364;0.903225806451612
4365;0.903225806451612
4366;0.892473118279569
4367;0.892473118279569
4368;0.903225806451612
4369;0.903225806451612
4370;0.892473118279569
4371;0.892473118279569
4372;0.903225806451612
4373;0.903225806451612
4374;0.892473118279569
4375;0.892473118279569
4376;0.903225806451612
4377;0.903225806451612
4378;0.892473118279569
4379;0.892473118279569
4380;0.903225806451612
4381;0.903225806451612
4382;0.892473118279569
4383;0.892473118279569
4384;0.913978494623655
4385;0.913978494623655
4386;0.903225806451612
4387;0.903225806451612
4388;0.913978494623655
4389;0.913978494623655
4390;0.903225806451612
4391;0.903225806451612
4392;0.913978494623655
4393;0.913978494623655
4394;0.903225806451612
4395;0.903225806451612
4396;0.913978494623655
4397;0.913978494623655
4398;0.903225806451612
4399;0.903225806451612
4400;0.913978494623655
4401;0.913978494623655
4402;0.903225806451612
4403;0.903225806451612
4404;0.913978494623655
4405;0.913978494623655
4406;0.903225806451612
4407;0.903225806451612
4408;0.913978494623655
4409;0.913978494623655
4410;0.903225806451612
4411;0.903225806451612
4412;0.913978494623655
4413;0.913978494623655
4414;0.903225806451612
4415;0.903225806451612
4416;0.903225806451612
4417;0.903225806451612
4418;0.892473118279569
4419;0.892473118279569
4420;0.903225806451612
4421;0.903225806451612
4422;0.892473118279569
4423;0.892473118279569
4424;0.903225806451612
4425;0.903225806451612
4426;0.892473118279569
4427;0.892473118279569
4428;0.903225806451612
4429;0.903225806451612
4430;0.892473118279569
4431;0.892473118279569
4432;0.903225806451612
4433;0.903225806451612
4434;0.892473118279569
4435;0.892473118279569
4436;0.903225806451612
4437;0.903225806451612
4438;0.892473118279569
4439;0.892473118279569
4440;0.903225806451612
4441;0.903225806451612
4442;0.892473118279569
4443;0.892473118279569
4444;0.903225806451612
4445;0.903225806451612
4446;0.892473118279569
4447;0.892473118279569
4448;0.913978494623655
4449;0.913978494623655
4450;0.903225806451612
4451;0.903225806451612
4452;0.913978494623655
4453;0.913978494623655
4454;0.903225806451612
4455;0.903225806451612
4456;0.913978494623655
4457;0.913978494623655
4458;0.903225806451612
4459;0.903225806451612
4460;0.913978494623655
4461;0.913978494623655
4462;0.903225806451612
4463;0.903225806451612
4464;0.913978494623655
4465;0.913978494623655
4466;0.903225806451612
4467;0.903225806451612
4468;0.913978494623655
4469;0.913978494623655
4470;0.903225806451612
4471;0.903225806451612
4472;0.913978494623655
4473;0.913978494623655
4474;0.903225806451612
4475;0.903225806451612
4476;0.913978494623655
4477;0.913978494623655
4478;0.903225806451612
4479;0.903225806451612
4480;0.903225806451612
4481;0.903225806451612
4482;0.892473118279569
4483;0.892473118279569
4484;0.903225806451612
4485;0.903225806451612
4486;0.892473118279569
4487;0.892473118279569
4488;0.903225806451612
4489;0.903225806451612
4490;0.892473118279569
4491;0.892473118279569
4492;0.903225806451612
4493;0.903225806451612
4494;0.892473118279569
4495;0.892473118279569
4496;0.903225806451612
4497;0.903225806451612
4498;0.892473118279569
4499;0.892473118279569
4500;0.903225806451612
4501;0.903225806451612
4502;0.892473118279569
4503;0.892473118279569
4504;0.903225806451612
4505;0.903225806451612
4506;0.892473118279569
4507;0.892473118279569
4508;0.903225806451612
4509;0.903225806451612
4510;0.892473118279569
4511;0.892473118279569
4512;0.913978494623655
4513;0.913978494623655
4514;0.903225806451612
4515;0.903225806451612
4516;0.913978494623655
4517;0.913978494623655
4518;0.903225806451612
4519;0.903225806451612
4520;0.913978494623655
4521;0.913978494623655
4522;0.903225806451612
4523;0.903225806451612
4524;0.913978494623655
4525;0.913978494623655
4526;0.903225806451612
4527;0.903225806451612
4528;0.913978494623655
4529;0.913978494623655
4530;0.903225806451612
4531;0.903225806451612
4532;0.913978494623655
4533;0.913978494623655
4534;0.903225806451612
4535;0.903225806451612
4536;0.913978494623655
4537;0.913978494623655
4538;0.903225806451612
4539;0.903225806451612
4540;0.913978494623655
4541;0.913978494623655
4542;0.903225806451612
4543;0.903225806451612
4544;0.903225806451612
4545;0.903225806451612
4546;0.892473118279569
4547;0.892473118279569
4548;0.903225806451612
4549;0.903225806451612
4550;0.892473118279569
4551;0.892473118279569
4552;0.903225806451612
4553;0.903225806451612
4554;0.892473118279569
4555;0.892473118279569
4556;0.903225806451612
4557;0.903225806451612
4558;0.892473118279569
4559;0.892473118279569
4560;0.903225806451612
4561;0.903225806451612
4562;0.892473118279569
4563;0.892473118279569
4564;0.903225806451612
4565;0.903225806451612
4566;0.892473118279569
4567;0.892473118279569
4568;0.903225806451612
4569;0.903225806451612
4570;0.892473118279569
4571;0.892473118279569
4572;0.903225806451612
4573;0.903225806451612
4574;0.892473118279569
4575;0.892473118279569
4576;0.913978494623655
4577;0.913978494623655
4578;0.903225806451612
4579;0.903225806451612
4580;0.913978494623655
4581;0.913978494623655
4582;0.903225806451612
4583;0.903225806451612
4584;0.913978494623655
4585;0.913978494623655
4586;0.903225806451612
4587;0.903225806451612
4588;0.913978494623655
4589;0.913978494623655
4590;0.903225806451612
4591;0.903225806451612
4592;0.913978494623655
4593;0.913978494623655
4594;0.903225806451612
4595;0.903225806451612
4596;0.913978494623655
4597;0.913978494623655
4598;0.903225806451612
4599;0.903225806451612
4600;0.913978494623655
4601;0.913978494623655
4602;0.903225806451612
4603;0.903225806451612
4604;0.913978494623655
4605;0.913978494623655
4606;0.903225806451612
4607;0.903225806451612
4608;0.892473118279569
4609;0.903225806451612
4610;0.881720430107526
4611;0.892473118279569
4612;0.892473118279569
4613;0.903225806451612
4614;0.881720430107526
4615;0.892473118279569
4616;0.903225806451612
4617;0.903225806451612
4618;0.892473118279569
4619;0.892473118279569
4620;0.903225806451612
4621;0.903225806451612
4622;0.892473118279569
4623;0.892473118279569
4624;0.892473118279569
4625;0.903225806451612
4626;0.881720430107526
4627;0.892473118279569
4628;0.892473118279569
4629;0.903225806451612
4630;0.881720430107526
4631;0.892473118279569
4632;0.903225806451612
4633;0.903225806451612
4634;0.892473118279569
4635;0.892473118279569
4636;0.903225806451612
4637;0.903225806451612
4638;0.892473118279569
4639;0.892473118279569
4640;0.903225806451612
4641;0.913978494623655
4642;0.892473118279569
4643;0.903225806451612
4644;0.903225806451612
4645;0.913978494623655
4646;0.892473118279569
4647;0.903225806451612
4648;0.913978494623655
4649;0.913978494623655
4650;0.903225806451612
4651;0.903225806451612
4652;0.913978494623655
4653;0.913978494623655
4654;0.903225806451612
4655;0.903225806451612
4656;0.903225806451612
4657;0.913978494623655
4658;0.892473118279569
4659;0.903225806451612
4660;0.903225806451612
4661;0.913978494623655
4662;0.892473118279569
4663;0.903225806451612
4664;0.913978494623655
4665;0.913978494623655
4666;0.903225806451612
4667;0.903225806451612
4668;0.913978494623655
4669;0.913978494623655
4670;0.903225806451612
4671;0.903225806451612
4672;0.892473118279569
4673;0.903225806451612
4674;0.881720430107526
4675;0.892473118279569
4676;0.892473118279569
4677;0.903225806451612
4678;0.881720430107526
4679;0.892473118279569
4680;0.903225806451612
4681;0.903225806451612
4682;0.892473118279569
4683;0.892473118279569
4684;0.903225806451612
4685;0.903225806451612
4686;0.892473118279569
4687;0.892473118279569
4688;0.892473118279569
4689;0.903225806451612
4690;0.881720430107526
4691;0.892473118279569
4692;0.892473118279569
4693;0.903225806451612
4694;0.881720430107526
4695;0.892473118279569
4696;0.903225806451612
4697;0.903225806451612
4698;0.892473118279569
4699;0.892473118279569
4700;0.903225806451612
4701;0.903225806451612
4702;0.892473118279569
4703;0.892473118279569
4704;0.903225806451612
4705;0.913978494623655
4706;0.892473118279569
4707;0.903225806451612
4708;0.903225806451612
4709;0.913978494623655
4710;0.892473118279569
4711;0.903225806451612
4712;0.913978494623655
4713;0.913978494623655
4714;0.903225806451612
4715;0.903225806451612
4716;0.913978494623655
4717;0.913978494623655
4718;0.903225806451612
4719;0.903225806451612
4720;0.903225806451612
4721;0.913978494623655
4722;0.892473118279569
4723;0.903225806451612
4724;0.903225806451612
4725;0.913978494623655
4726;0.892473118279569
4727;0.903225806451612
4728;0.913978494623655
4729;0.913978494623655
4730;0.903225806451612
4731;0.903225806451612
4732;0.913978494623655
4733;0.913978494623655
4734;0.903225806451612
4735;0.903225806451612
4736;0.892473118279569
4737;0.903225806451612
4738;0.881720430107526
4739;0.892473118279569
4740;0.892473118279569
4741;0.903225806451612
4742;0.881720430107526
4743;0.892473118279569
4744;0.903225806451612
4745;0.903225806451612
4746;0.892473118279569
4747;0.892473118279569
4748;0.903225806451612
4749;0.903225806451612
4750;0.892473118279569
4751;0.892473118279569
4752;0.892473118279569
4753;0.903225806451612
4754;0.881720430107526
4755;0.892473118279569
4756;0.892473118279569
4757;0.903225806451612
4758;0.881720430107526
4759;0.892473118279569
4760;0.903225806451612
4761;0.903225806451612
4762;0.892473118279569
4763;0.892473118279569
4764;0.903225806451612
4765;0.903225806451612
4766;0.892473118279569
4767;0.892473118279569
4768;0.903225806451612
4769;0.913978494623655
4770;0.892473118279569
4771;0.903225806451612
4772;0.903225806451612
4773;0.913978494623655
4774;0.892473118279569
4775;0.903225806451612
4776;0.913978494623655
4777;0.913978494623655
4778;0.903225806451612
4779;0.903225806451612
4780;0.913978494623655
4781;0.913978494623655
4782;0.903225806451612
4783;0.903225806451612
4784;0.903225806451612
4785;0.913978494623655
4786;0.892473118279569
4787;0.903225806451612
4788;0.903225806451612
4789;0.913978494623655
4790;0.892473118279569
4791;0.903225806451612
4792;0.913978494623655
4793;0.913978494623655
4794;0.903225806451612
4795;0.903225806451612
4796;0.913978494623655
4797;0.913978494623655
4798;0.903225806451612
4799;0.903225806451612
4800;0.892473118279569
4801;0.903225806451612
4802;0.881720430107526
4803;0.892473118279569
4804;0.892473118279569
4805;0.903225806451612
4806;0.881720430107526
4807;0.892473118279569
4808;0.903225806451612
4809;0.903225806451612
4810;0.892473118279569
4811;0.892473118279569
4812;0.903225806451612
4813;0.903225806451612
4814;0.892473118279569
4815;0.892473118279569
4816;0.892473118279569
4817;0.903225806451612
4818;0.881720430107526
4819;0.892473118279569
4820;0.892473118279569
4821;0.903225806451612
4822;0.881720430107526
4823;0.892473118279569
4824;0.903225806451612
4825;0.903225806451612
4826;0.892473118279569
4827;0.892473118279569
4828;0.903225806451612
4829;0.903225806451612
4830;0.892473118279569
4831;0.892473118279569
4832;0.903225806451612
4833;0.913978494623655
4834;0.892473118279569
4835;0.903225806451612
4836;0.903225806451612
4837;0.913978494623655
4838;0.892473118279569
4839;0.903225806451612
4840;0.913978494623655
4841;0.913978494623655
4842;0.903225806451612
4843;0.903225806451612
4844;0.913978494623655
4845;0.913978494623655
4846;0.903225806451612
4847;0.903225806451612
4848;0.903225806451612
4849;0.913978494623655
4850;0.892473118279569
4851;0.903225806451612
4852;0.903225806451612
4853;0.913978494623655
4854;0.892473118279569
4855;0.903225806451612
4856;0.913978494623655
4857;0.913978494623655
4858;0.903225806451612
4859;0.903225806451612
4860;0.913978494623655
4861;0.913978494623655
4862;0.903225806451612
4863;0.903225806451612
4864;0.903225806451612
4865;0.913978494623655
4866;0.892473118279569
4867;0.903225806451612
4868;0.903225806451612
4869;0.913978494623655
4870;0.892473118279569
4871;0.903225806451612
4872;0.913978494623655
4873;0.913978494623655
4874;0.903225806451612
4875;0.903225806451612
4876;0.913978494623655
4877;0.913978494623655
4878;0.903225806451612
4879;0.903225806451612
4880;0.903225806451612
4881;0.913978494623655
4882;0.892473118279569
4883;0.903225806451612
4884;0.903225806451612
4885;0.913978494623655
4886;0.892473118279569
4887;0.903225806451612
4888;0.913978494623655
4889;0.913978494623655
4890;0.903225806451612
4891;0.903225806451612
4892;0.913978494623655
4893;0.913978494623655
4894;0.903225806451612
4895;0.903225806451612
4896;0.913978494623655
4897;0.924731182795698
4898;0.903225806451612
4899;0.913978494623655
4900;0.913978494623655
4901;0.924731182795698
4902;0.903225806451612
4903;0.913978494623655
4904;0.924731182795698
4905;0.924731182795698
4906;0.913978494623655
4907;0.913978494623655
4908;0.924731182795698
4909;0.924731182795698
4910;0.913978494623655
4911;0.913978494623655
4912;0.913978494623655
4913;0.924731182795698
4914;0.903225806451612
4915;0.913978494623655
4916;0.913978494623655
4917;0.924731182795698
4918;0.903225806451612
4919;0.913978494623655
4920;0.924731182795698
4921;0.924731182795698
4922;0.913978494623655
4923;0.913978494623655
4924;0.924731182795698
4925;0.924731182795698
4926;0.913978494623655
4927;0.913978494623655
4928;0.903225806451612
4929;0.913978494623655
4930;0.892473118279569
4931;0.903225806451612
4932;0.903225806451612
4933;0.913978494623655
4934;0.892473118279569
4935;0.903225806451612
4936;0.913978494623655
4937;0.913978494623655
4938;0.903225806451612
4939;0.903225806451612
4940;0.913978494623655
4941;0.913978494623655
4942;0.903225806451612
4943;0.903225806451612
4944;0.903225806451612
4945;0.913978494623655
4946;0.892473118279569
4947;0.903225806451612
4948;0.903225806451612
4949;0.913978494623655
4950;0.892473118279569
4951;0.903225806451612
4952;0.913978494623655
4953;0.913978494623655
4954;0.903225806451612
4955;0.903225806451612
4956;0.913978494623655
4957;0.913978494623655
4958;0.903225806451612
4959;0.903225806451612
4960;0.913978494623655
4961;0.924731182795698
4962;0.903225806451612
4963;0.913978494623655
4964;0.913978494623655
4965;0.924731182795698
4966;0.903225806451612
4967;0.913978494623655
4968;0.924731182795698
4969;0.924731182795698
4970;0.913978494623655
4971;0.913978494623655
4972;0.924731182795698
4973;0.924731182795698
4974;0.913978494623655
4975;0.913978494623655
4976;0.913978494623655
4977;0.924731182795698
4978;0.903225806451612
4979;0.913978494623655
4980;0.913978494623655
4981;0.924731182795698
4982;0.903225806451612
4983;0.913978494623655
4984;0.924731182795698
4985;0.924731182795698
4986;0.913978494623655
4987;0.913978494623655
4988;0.924731182795698
4989;0.924731182795698
4990;0.913978494623655
4991;0.913978494623655
4992;0.903225806451612
4993;0.913978494623655
4994;0.892473118279569
4995;0.903225806451612
4996;0.903225806451612
4997;0.913978494623655
4998;0.892473118279569
4999;0.903225806451612
5000;0.913978494623655
5001;0.913978494623655
5002;0.903225806451612
5003;0.903225806451612
5004;0.913978494623655
5005;0.913978494623655
5006;0.903225806451612
5007;0.903225806451612
5008;0.903225806451612
5009;0.913978494623655
5010;0.892473118279569
5011;0.903225806451612
5012;0.903225806451612
5013;0.913978494623655
5014;0.892473118279569
5015;0.903225806451612
5016;0.913978494623655
5017;0.913978494623655
5018;0.903225806451612
5019;0.903225806451612
5020;0.913978494623655
5021;0.913978494623655
5022;0.903225806451612
5023;0.903225806451612
5024;0.913978494623655
5025;0.924731182795698
5026;0.903225806451612
5027;0.913978494623655
5028;0.913978494623655
5029;0.924731182795698
5030;0.903225806451612
5031;0.913978494623655
5032;0.924731182795698
5033;0.924731182795698
5034;0.913978494623655
5035;0.913978494623655
5036;0.924731182795698
5037;0.924731182795698
5038;0.913978494623655
5039;0.913978494623655
5040;0.913978494623655
5041;0.924731182795698
5042;0.903225806451612
5043;0.913978494623655
5044;0.913978494623655
5045;0.924731182795698
5046;0.903225806451612
5047;0.913978494623655
5048;0.924731182795698
5049;0.924731182795698
5050;0.913978494623655
5051;0.913978494623655
5052;0.924731182795698
5053;0.924731182795698
5054;0.913978494623655
5055;0.913978494623655
5056;0.903225806451612
5057;0.913978494623655
5058;0.892473118279569
5059;0.903225806451612
5060;0.903225806451612
5061;0.913978494623655
5062;0.892473118279569
5063;0.903225806451612
5064;0.913978494623655
5065;0.913978494623655
5066;0.903225806451612
5067;0.903225806451612
5068;0.913978494623655
5069;0.913978494623655
5070;0.903225806451612
5071;0.903225806451612
5072;0.903225806451612
5073;0.913978494623655
5074;0.892473118279569
5075;0.903225806451612
5076;0.903225806451612
5077;0.913978494623655
5078;0.892473118279569
5079;0.903225806451612
5080;0.913978494623655
5081;0.913978494623655
5082;0.903225806451612
5083;0.903225806451612
5084;0.913978494623655
5085;0.913978494623655
5086;0.903225806451612
5087;0.903225806451612
5088;0.913978494623655
5089;0.924731182795698
5090;0.903225806451612
5091;0.913978494623655
5092;0.913978494623655
5093;0.924731182795698
5094;0.903225806451612
5095;0.913978494623655
5096;0.924731182795698
5097;0.924731182795698
5098;0.913978494623655
5099;0.913978494623655
5100;0.924731182795698
5101;0.924731182795698
5102;0.913978494623655
5103;0.913978494623655
5104;0.913978494623655
5105;0.924731182795698
5106;0.903225806451612
5107;0.913978494623655
5108;0.913978494623655
5109;0.924731182795698
5110;0.903225806451612
5111;0.913978494623655
5112;0.924731182795698
5113;0.924731182795698
5114;0.913978494623655
5115;0.913978494623655
5116;0.924731182795698
5117;0.924731182795698
5118;0.913978494623655
5119;0.913978494623655
5120;0.892473118279569
5121;0.892473118279569
5122;0.881720430107526
5123;0.881720430107526
5124;0.892473118279569
5125;0.892473118279569
5126;0.881720430107526
5127;0.881720430107526
5128;0.892473118279569
5129;0.892473118279569
5130;0.881720430107526
5131;0.881720430107526
5132;0.892473118279569
5133;0.892473118279569
5134;0.881720430107526
5135;0.881720430107526
5136;0.892473118279569
5137;0.892473118279569
5138;0.881720430107526
5139;0.881720430107526
5140;0.892473118279569
5141;0.892473118279569
5142;0.881720430107526
5143;0.881720430107526
5144;0.892473118279569
5145;0.892473118279569
5146;0.881720430107526
5147;0.881720430107526
5148;0.892473118279569
5149;0.892473118279569
5150;0.881720430107526
5151;0.881720430107526
5152;0.903225806451612
5153;0.903225806451612
5154;0.892473118279569
5155;0.892473118279569
5156;0.903225806451612
5157;0.903225806451612
5158;0.892473118279569
5159;0.892473118279569
5160;0.903225806451612
5161;0.903225806451612
5162;0.892473118279569
5163;0.892473118279569
5164;0.903225806451612
5165;0.903225806451612
5166;0.892473118279569
5167;0.892473118279569
5168;0.903225806451612
5169;0.903225806451612
5170;0.892473118279569
5171;0.892473118279569
5172;0.903225806451612
5173;0.903225806451612
5174;0.892473118279569
5175;0.892473118279569
5176;0.903225806451612
5177;0.903225806451612
5178;0.892473118279569
5179;0.892473118279569
5180;0.903225806451612
5181;0.903225806451612
5182;0.892473118279569
5183;0.892473118279569
5184;0.892473118279569
5185;0.892473118279569
5186;0.881720430107526
5187;0.881720430107526
5188;0.892473118279569
5189;0.892473118279569
5190;0.881720430107526
5191;0.881720430107526
5192;0.892473118279569
5193;0.892473118279569
5194;0.881720430107526
5195;0.881720430107526
5196;0.892473118279569
5197;0.892473118279569
5198;0.881720430107526
5199;0.881720430107526
5200;0.892473118279569
5201;0.892473118279569
5202;0.881720430107526
5203;0.881720430107526
5204;0.892473118279569
5205;0.892473118279569
5206;0.881720430107526
5207;0.881720430107526
5208;0.892473118279569
5209;0.892473118279569
5210;0.881720430107526
5211;0.881720430107526
5212;0.892473118279569
5213;0.892473118279569
5214;0.881720430107526
5215;0.881720430107526
5216;0.903225806451612
5217;0.903225806451612
5218;0.892473118279569
5219;0.892473118279569
5220;0.903225806451612
5221;0.903225806451612
5222;0.892473118279569
5223;0.892473118279569
5224;0.903225806451612
5225;0.903225806451612
5226;0.892473118279569
5227;0.892473118279569
5228;0.903225806451612
5229;0.903225806451612
5230;0.892473118279569
5231;0.892473118279569
5232;0.903225806451612
5233;0.903225806451612
5234;0.892473118279569
5235;0.892473118279569
5236;0.903225806451612
5237;0.903225806451612
5238;0.892473118279569
5239;0.892473118279569
5240;0.903225806451612
5241;0.903225806451612
5242;0.892473118279569
5243;0.892473118279569
5244;0.903225806451612
5245;0.903225806451612
5246;0.892473118279569
5247;0.892473118279569
5248;0.892473118279569
5249;0.892473118279569
5250;0.881720430107526
5251;0.881720430107526
5252;0.892473118279569
5253;0.892473118279569
5254;0.881720430107526
5255;0.881720430107526
5256;0.892473118279569
5257;0.892473118279569
5258;0.881720430107526
5259;0.881720430107526
5260;0.892473118279569
5261;0.892473118279569
5262;0.881720430107526
5263;0.881720430107526
5264;0.892473118279569
5265;0.892473118279569
5266;0.881720430107526
5267;0.881720430107526
5268;0.892473118279569
5269;0.892473118279569
5270;0.881720430107526
5271;0.881720430107526
5272;0.892473118279569
5273;0.892473118279569
5274;0.881720430107526
5275;0.881720430107526
5276;0.892473118279569
5277;0.892473118279569
5278;0.881720430107526
5279;0.881720430107526
5280;0.903225806451612
5281;0.903225806451612
5282;0.892473118279569
5283;0.892473118279569
5284;0.903225806451612
5285;0.903225806451612
5286;0.892473118279569
5287;0.892473118279569
5288;0.903225806451612
5289;0.903225806451612
5290;0.892473118279569
5291;0.892473118279569
5292;0.903225806451612
5293;0.903225806451612
5294;0.892473118279569
5295;0.892473118279569
5296;0.903225806451612
5297;0.903225806451612
5298;0.892473118279569
5299;0.892473118279569
5300;0.903225806451612
5301;0.903225806451612
5302;0.892473118279569
5303;0.892473118279569
5304;0.903225806451612
5305;0.903225806451612
5306;0.892473118279569
5307;0.892473118279569
5308;0.903225806451612
5309;0.903225806451612
5310;0.892473118279569
5311;0.892473118279569
5312;0.892473118279569
5313;0.892473118279569
5314;0.881720430107526
5315;0.881720430107526
5316;0.892473118279569
5317;0.892473118279569
5318;0.881720430107526
5319;0.881720430107526
5320;0.892473118279569
5321;0.892473118279569
5322;0.881720430107526
5323;0.881720430107526
5324;0.892473118279569
5325;0.892473118279569
5326;0.881720430107526
5327;0.881720430107526
5328;0.892473118279569
5329;0.892473118279569
5330;0.881720430107526
5331;0.881720430107526
5332;0.892473118279569
5333;0.892473118279569
5334;0.881720430107526
5335;0.881720430107526
5336;0.892473118279569
5337;0.892473118279569
5338;0.881720430107526
5339;0.881720430107526
5340;0.892473118279569
5341;0.892473118279569
5342;0.881720430107526
5343;0.881720430107526
5344;0.903225806451612
5345;0.903225806451612
5346;0.892473118279569
5347;0.892473118279569
5348;0.903225806451612
5349;0.903225806451612
5350;0.892473118279569
5351;0.892473118279569
5352;0.903225806451612
5353;0.903225806451612
5354;0.892473118279569
5355;0.892473118279569
5356;0.903225806451612
5357;0.903225806451612
5358;0.892473118279569
5359;0.892473118279569
5360;0.903225806451612
5361;0.903225806451612
5362;0.892473118279569
5363;0.892473118279569
5364;0.903225806451612
5365;0.903225806451612
